artwork,imageUrl,caption,g
https://w3id.org/spice/imma/documentation/icy-tree-monroe-ct,https://imma.ie/wp-content/uploads/2021/05/9125.jpg,"Maureen Gallace, Icy Tree, Monroe, CT, 2001, Oil on canvas, 25.4 x 25.4 cm, Collection Irish Museum of Modern Art, Heritage Gift, Kerlin Gallery Collection, 2018, 2018 ",artworks/icy-tree-monroe-ct.jsonld
https://w3id.org/spice/imma/documentation/the-launderette,https://imma.ie/wp-content/uploads/2020/03/1327.jpg,"Tim Mara, The Launderette, 1976, Etching, 35 x 53 cm, Collection Irish Museum of Modern Art, Donated by the artist's family, 1999 ",artworks/the-launderette.jsonld
https://w3id.org/spice/imma/documentation/study-for-floor-ceiling-piece,https://imma.ie/wp-content/uploads/2020/02/3466.jpg,"Rachel Whiteread, Study for Floor Ceiling Piece, 1993, Correction fluid, ink and watercolour on graph paper, 45.5 x 30.5cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/study-for-floor-ceiling-piece.jsonld
https://w3id.org/spice/imma/documentation/the-history-of-tears,https://imma.ie/wp-content/uploads/2018/11/7165.jpg,"Alice Maher, The History of Tears, 2013, Silk handkerchief. Printed by Glasgow School of Art, Centre for Advanced Textiles. Sewn by Fashion Hothouse, Dublin, 28 x 28 cm, Collection Irish Museum of Modern Art, IMMA Editions, Donated by the artist, 2013 ",artworks/the-history-of-tears.jsonld
https://w3id.org/spice/imma/documentation/eye,https://imma.ie/wp-content/uploads/2018/11/66.jpg,"Howard Hodgkin, Eye, 2000, Etching, 28 x 32.5 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 2001 ",artworks/eye.jsonld
https://w3id.org/spice/imma/documentation/albie,https://imma.ie/wp-content/uploads/2020/08/7586.jpg,"Lucian Freud, Albie, 2003, Oil on canvas, 36.8 x 30.5 cm Framed: 45 x 37 x 8 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/albie.jsonld
https://w3id.org/spice/imma/documentation/oh-mona,https://imma.ie/wp-content/uploads/2018/11/827.jpg,"Robert Ballagh, Oh Mona!, 1977, Screenprint on canvas, 30.5 x 22.7 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/oh-mona.jsonld
https://w3id.org/spice/imma/documentation/jet-plane-blue-red-yellow-green-boxes-arrowson-grand-parade-chinese-version,https://imma.ie/wp-content/uploads/2018/11/1651.jpg,"John the Painter, Jet Plane, Blue, Red, Yellow, Green, Boxes, Arrows,on Grand Parade, Chinese Version, 1997, Gouache on brown paper, 214 x 511 cm, Collection Irish Museum of Modern Art, Donation, Anonymous ",artworks/jet-plane-blue-red-yellow-green-boxes-arrowson-grand-parade-chinese-version.jsonld
https://w3id.org/spice/imma/documentation/continuel-mobil-argent,https://imma.ie/wp-content/uploads/2018/11/2004.jpg,"Julio Le Parc, Continuel-mobil Argent, 1967, Aluminium, 98.9 x 99.5 x 8.5 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/continuel-mobil-argent.jsonld
https://w3id.org/spice/imma/documentation/john-paul,https://imma.ie/wp-content/uploads/2020/02/727.jpg,"Gene Lambert, John Paul, 1985, Black and white photographs, 33 x 24 cm, Collection Irish Museum of Modern Art, Purchase, 1991 ",artworks/john-paul.jsonld
https://w3id.org/spice/imma/documentation/incident,https://imma.ie/wp-content/uploads/2018/11/257.jpg,"Willie Doherty, Incident, 1993, Cibachrome mounted on aluminum, 122 x 183 cm, Collection Irish Museum of Modern Art, Purchase, 1994 ",artworks/incident.jsonld
https://w3id.org/spice/imma/documentation/moment-in-july,https://imma.ie/wp-content/uploads/2018/11/5056.jpg,"Elise Asher, Moment in July, 1962, Oil on gesso, 127 x 61 cm Framed: 128.2 x 62.2 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/moment-in-july.jsonld
https://w3id.org/spice/imma/documentation/a-map-of-the-sky-including-betelguese-and-a-pecan,https://imma.ie/wp-content/uploads/2021/09/650.jpg,"Jimmie Durham, A Map of the Sky, Including Betelguese and a Pecan, 1993, Oil on canvas mounted on board with additions (crab shell and pecan nut), 91.5 x 92 cm, Collection Irish Museum of Modern Art, Purchase, 1994 ",artworks/a-map-of-the-sky-including-betelguese-and-a-pecan.jsonld
https://w3id.org/spice/imma/documentation/head-3,https://imma.ie/wp-content/uploads/2018/11/2057.jpg,"Enrico Baj, Head, 1970, Silkscreen, 59.8 x 49.6 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/head-3.jsonld
https://w3id.org/spice/imma/documentation/split-level-two-house-home-jersey-city-new-jersey,https://imma.ie/wp-content/uploads/2018/11/5079.jpg,"Dan Graham, Split Level. Two House Home. Jersey City, New Jersey, 1966, Gelatin silver print, 16.1 x 20.2 cm Framed: 31 x 34.9 cm, Collection Irish Museum of Modern Art, The Novak/O'Doherty Collection at IMMA Gift, The American Ireland Fund, 2014 ",artworks/split-level-two-house-home-jersey-city-new-jersey.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t14,https://imma.ie/wp-content/uploads/2018/11/2753.jpg,"Richard Deacon, Between the Eyes, T14, 1987, Pencil on paper, 32 x 50 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t14.jsonld
https://w3id.org/spice/imma/documentation/linen-chair,https://imma.ie/wp-content/uploads/2018/11/3573.jpg,"Noel Sheridan, Linen Chair, 1967, Acrylic, 142 x 92 cm, Collection Irish Museum of Modern Art, Heritage Gift, 2002 ",artworks/linen-chair.jsonld
https://w3id.org/spice/imma/documentation/entering-jerusalem,https://imma.ie/wp-content/uploads/2018/11/2230.jpg,"Hughie O'Donoghue, Entering Jerusalem, 1995, Charcoal on canvas, in 3 panels, 265 x 700 cm, Collection Irish Museum of Modern Art, Gift, The American Ireland Fund, 2010 ",artworks/entering-jerusalem.jsonld
https://w3id.org/spice/imma/documentation/the-dance-of-life-shamiana-panel,https://imma.ie/wp-content/uploads/2018/11/1401.jpg,"West Tallaght Women's Textile Project, The Dance of Life, Shamiana Panel, 1993, Textile wall hanging, 300 x 128 cm, Collection Irish Museum of Modern Art, Donated by the aritsts, 2001 ",artworks/the-dance-of-life-shamiana-panel.jsonld
https://w3id.org/spice/imma/documentation/christmas-1981-for-gordon-lambert,https://imma.ie/wp-content/uploads/2018/11/18.jpg,"Eilis O'Connell, Christmas 1981, for Gordon Lambert, 1981, Feather on handmade paper, 15 x 12 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/christmas-1981-for-gordon-lambert.jsonld
https://w3id.org/spice/imma/documentation/little-wanganui-river-viii,https://imma.ie/wp-content/uploads/2018/11/1729.jpg,"Barrie Cooke, Little Wanganui River VIII, 1998, Oil on canvas, 183 x 213 cm, Collection Irish Museum of Modern Art, Loan, Maire and Maurice Foley, 2004 ",artworks/little-wanganui-river-viii.jsonld
https://w3id.org/spice/imma/documentation/jig-map-iraq,https://imma.ie/wp-content/uploads/2021/04/9480.jpg,"Claire Halpin, Jig Map Iraq, 2015, oil on canvas, 60 x 150 cm, Collection Irish Museum of Modern Art, Purchase, 2020, 2020 ",artworks/jig-map-iraq.jsonld
https://w3id.org/spice/imma/documentation/drumsna,https://imma.ie/wp-content/uploads/2018/11/1926.jpg,"Erik Adriaan van der Grijn, Drumsna, 1972, Photographic print (colour), Framed: 46.1 x 48.5 cm 17.7 x 26.7 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/drumsna.jsonld
https://w3id.org/spice/imma/documentation/irrevocable,https://imma.ie/wp-content/uploads/2018/11/1711.jpg,"Stephen Loughman, Irrevocable, 2003, Oil on board, 30.3 x 38 cm, Collection Irish Museum of Modern Art, Purchase, 2004 ",artworks/irrevocable.jsonld
https://w3id.org/spice/imma/documentation/lower-dominick-street,https://imma.ie/wp-content/uploads/2018/11/5363.jpg,"Nevill Johnson, Lower Dominick Street, 1952, Selenium toned gelatin silver prints, 27 x 34 cm, Collection Irish Museum of Modern Art, Acquired with the assistance of the Friends of the National Collections of Ireland, 2010 ",artworks/lower-dominick-street.jsonld
https://w3id.org/spice/imma/documentation/de-creation-iii,https://imma.ie/wp-content/uploads/2018/11/1820.jpg,"Michael Warren, De-creation III, 1977, Bronze, 43.3 x 30 x 25 cm, Collection Irish Museum of Modern Art, Heritage Gift, P.J. Carroll &amp; Co. Ltd. Art Collection, 2005 ",artworks/de-creation-iii.jsonld
https://w3id.org/spice/imma/documentation/i-r-a-funeral,https://imma.ie/wp-content/uploads/2018/11/5634.jpg,"Les Levine, I.R.A. Funeral, 1979, Etched on zinc; printed in black ink on white German etching paper, 55.9 x 76.2 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his sister June Levine, 2010 ",artworks/i-r-a-funeral.jsonld
https://w3id.org/spice/imma/documentation/unseeing-trace,https://imma.ie/wp-content/uploads/2021/05/9642.jpg,"Alastair MacLennan, Unseeing Trace, 1999, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/unseeing-trace.jsonld
https://w3id.org/spice/imma/documentation/domestic-optimism-act-one-a-lesbian-love-story,https://imma.ie/wp-content/uploads/2021/04/9499.jpg,"Emma Wolf-Haugh, Domestic Optimism – Act One: A Lesbian Love Story,, 2020, single channel video and script zine (unlimited edition, for audience to take away) with customised concrete display holders, Duration: 37min.17 sec., Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/domestic-optimism-act-one-a-lesbian-love-story.jsonld
https://w3id.org/spice/imma/documentation/modern-nature-4,https://imma.ie/wp-content/uploads/2018/11/259.jpg,"Fionnuala Ní Chiosain, Modern Nature # 4, 1993, Acrylic and sumi ink on paper on wood, 152 x 122 cm, Collection Irish Museum of Modern Art, Purchase, 1994 ",artworks/modern-nature-4.jsonld
https://w3id.org/spice/imma/documentation/cardinal-worm,https://imma.ie/wp-content/uploads/2018/11/1888.jpg,"John Burke, Cardinal Worm, 1975, Painted metal, 203 x 16.5 x 21.1 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/cardinal-worm.jsonld
https://w3id.org/spice/imma/documentation/demeter,https://imma.ie/wp-content/uploads/2019/10/3596.jpg,"Noel Sheridan, Demeter, 2001, Oil on canvas, 244 x 305 cm, Collection Irish Museum of Modern Art, Heritage Gift, 2002 ",artworks/demeter.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t36,https://imma.ie/wp-content/uploads/2018/11/2775.jpg,"Richard Deacon, Between the Eyes, T36, 1989, Pencil and ink on paper, 32.5 x 50 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t36.jsonld
https://w3id.org/spice/imma/documentation/3-2-78-silver-and-blue,https://imma.ie/wp-content/uploads/2018/11/13.jpg,"Lennon, 3 &amp; 2 ’78 Silver and Blue, 1978, Oil on unprimed canvas, Dimensions variable, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/3-2-78-silver-and-blue.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t17,https://imma.ie/wp-content/uploads/2018/11/2756.jpg,"Richard Deacon, Between the Eyes, T17, 1987, Pencil on paper, 50 x 65 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t17.jsonld
https://w3id.org/spice/imma/documentation/the-tain-cuchulainn-in-warp-spasm-2,https://imma.ie/wp-content/uploads/2018/12/139.jpg,"Louis le Brocquy, The Táin. Cúchulainn in warp-spasm, 1969, Aubusson Tapestry, Atelier René Duché, 1999, 184 x 129 cm, Collection Irish Museum of Modern Art, Heritage Gift by Brian Timmons, 2001 ",artworks/the-tain-cuchulainn-in-warp-spasm-2.jsonld
https://w3id.org/spice/imma/documentation/golden-world,https://imma.ie/wp-content/uploads/2021/09/3862-scaled.jpg,"Stefan Kürten, Golden World, 1997, Oil on Canvas, 180 x 252, Collection Irish Museum of Modern Art, Donation, In honour of Denis, Bridget, Will and Madeline Twomey, 2008 ",artworks/golden-world.jsonld
https://w3id.org/spice/imma/documentation/lucky-dip,https://imma.ie/wp-content/uploads/2018/11/527.jpg,"Bill Woodrow, Lucky Dip, 1986, Mixed Media, 350 x 350 x 132 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/lucky-dip.jsonld
https://w3id.org/spice/imma/documentation/yeoman-yemen,https://imma.ie/wp-content/uploads/2021/04/9482.jpg,"Claire Halpin, Yeoman Yemen, 2019, Oil on canvas, 60 x 150 cm, Collection Irish Museum of Modern Art, Purchase, 2020, 2020 ",artworks/yeoman-yemen.jsonld
https://w3id.org/spice/imma/documentation/two-irishmen-in-w11,https://imma.ie/wp-content/uploads/2020/05/7577.jpg,"Lucian Freud, Two Irishmen in W11, 1984, Oil on canvas, 172.7 x 142.2 cm Framed: 180 x 156.5 x 8 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/two-irishmen-in-w11.jsonld
https://w3id.org/spice/imma/documentation/the-tain-ulster-rises-from-its-pangs,https://imma.ie/wp-content/uploads/2019/10/144.jpg,"Louis le Brocquy, The Táin. Ulster rises from its pangs, 1969, Aubusson Tapestry, Atelier René Duché, 1999, 129 x 184 cm, Collection Irish Museum of Modern Art, Heritage Gift by Brian Timmons, 2001 ",artworks/the-tain-ulster-rises-from-its-pangs.jsonld
https://w3id.org/spice/imma/documentation/despues-de-la-tormenta,https://imma.ie/wp-content/uploads/2020/03/610.jpg,"José De Monte, Después de la Tormenta, 1977, Screenprint, 75 x 56 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/despues-de-la-tormenta.jsonld
https://w3id.org/spice/imma/documentation/cronica-de-respetables,https://imma.ie/wp-content/uploads/2020/03/1182.jpg,"Pablo Obelar, Crónica de Respetables, 1977, Screenprint, 76 x 56 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/cronica-de-respetables.jsonld
https://w3id.org/spice/imma/documentation/girl-with-fuzzy-hair,https://imma.ie/wp-content/uploads/2020/08/7596.jpg,"Lucian Freud, Girl with Fuzzy Hair, 2004, Etching, Plate: 31.7 x 29.5 cm Sheet: 65.7 x 49.8 cm Framed: 70 x 53.5 x 2.5 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/girl-with-fuzzy-hair.jsonld
https://w3id.org/spice/imma/documentation/it-adds-to-the-confusion-3,https://imma.ie/wp-content/uploads/2018/11/234.jpg,"Linda Quinlan, It Adds to The Confusion 3, 2006, 1950's Haslev table, resin, ceramic, mirror, gold leaf and watercolour paint box, 80 x 34 x 48 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/it-adds-to-the-confusion-3.jsonld
https://w3id.org/spice/imma/documentation/saddle,https://imma.ie/wp-content/uploads/2021/03/256.jpg,"Dorothy Cross, Saddle, 1993, Saddle, cow's udder, metal stand, 118 x 56 x 56 cm, Collection Irish Museum of Modern Art, Purchase, 1994 ",artworks/saddle.jsonld
https://w3id.org/spice/imma/documentation/safeway-gel-air-freshner-alpine-garden-detail,https://imma.ie/wp-content/uploads/2020/02/1042.jpg,"Craig Wood, Safeway Gel Air Freshner, Alpine Garden (Detail), 1992, Four-colour screenprint with mezzotint screens, 71 x 81 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1995 ",artworks/safeway-gel-air-freshner-alpine-garden-detail.jsonld
https://w3id.org/spice/imma/documentation/the-troubles-an-artists-document-of-ulster-69,https://imma.ie/wp-content/uploads/2020/02/5713.jpg,"Les Levine, The Troubles: an Artist’s Document of Ulster, 1972, Archival cibachrome, 27.9 x 35.6 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his parents Muriel McMahon and Charles Levine, 2010 ",artworks/the-troubles-an-artists-document-of-ulster-69.jsonld
https://w3id.org/spice/imma/documentation/loiseau-de-feu,https://imma.ie/wp-content/uploads/2020/01/1880.jpg,"Georges Braque, L’Oiseau de Feu, 1958, Mixed intaglio technique combining aquatint anad etching. Possible lithographic technique and varnish., 36.3 x 35 cm Framed: 69 x 62.4 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/loiseau-de-feu.jsonld
https://w3id.org/spice/imma/documentation/loss-memory-his-shoes,https://imma.ie/wp-content/uploads/2018/11/3966.jpg,"Amelia Stein, Loss &amp; Memory – His Shoes, 2002, Photograph, 25 x 25 cm, Collection Irish Museum of Modern Art, Donation, in memory of Mona and Mendel Stein, 2004 ",artworks/loss-memory-his-shoes.jsonld
https://w3id.org/spice/imma/documentation/crossing-the-rapido-vii,https://imma.ie/wp-content/uploads/2018/11/816.jpg,"Hughie O'Donoghue, Crossing the Rapido VII, 2003, Oil on aluminium panel in three parts with inkjet on gampi tissue, 245 x 198 cm each, Collection Irish Museum of Modern Art, Heritage Gift, 2004 ",artworks/crossing-the-rapido-vii.jsonld
https://w3id.org/spice/imma/documentation/mother-with-monty-and-duke,https://imma.ie/wp-content/uploads/2018/11/1900.jpg,"Henry Robertson Craig, Mother with Monty and Duke, 1958, Oil on canvas, 61 x 51 cm Framed: 80 x 70 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/mother-with-monty-and-duke.jsonld
https://w3id.org/spice/imma/documentation/the-night-crow,https://imma.ie/wp-content/uploads/2019/08/1051.jpg,"Paula Rego, The Night Crow, 1992, Etching on hand-made paper, 28 x 18 cm, Collection Irish Museum of Modern Art, Purchase, 1996 ",artworks/the-night-crow.jsonld
https://w3id.org/spice/imma/documentation/jo-mar-building,https://imma.ie/wp-content/uploads/2018/11/6103.jpg,"Donald Teskey, Jo Mar Building, 2009, Etching, Sheet: 60x60 cm Plate: 40x45 cm, Collection Irish Museum of Modern Art, Donation, Graphic Studio Dublin, 2011 ",artworks/jo-mar-building.jsonld
https://w3id.org/spice/imma/documentation/demeter-a,https://imma.ie/wp-content/uploads/2018/11/3617.jpg,"Noel Sheridan, Demeter A, 2001, Photo on canvas, 38.1 x 53.3 cm, Collection Irish Museum of Modern Art, Heritage Gift, 2002 ",artworks/demeter-a.jsonld
